Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
lake,80,68.65010572427141,0.9998682532075244,-80.0,1000,97323,Yes
lake,80,65.73513447313178,0.999755801814819,-225.0,2000,97323,Yes
lake,80,63.88512140819965,0.9996554800721111,-251.0,3000,97323,Yes
lake,80,62.6411910809673,0.9995798317071234,-193.0,4000,97323,Yes
lake,80,61.6284091981001,0.9995153676364484,-161.0,5000,97323,Yes
lake,80,60.84345982907729,0.9994701495877995,-178.0,6000,97323,Yes
lake,80,60.17279872499837,0.9994349332900303,-219.0,7000,97323,Yes
lake,80,59.59825127374823,0.9994086566788268,-56.0,8000,97323,Yes
lake,80,59.07523111131958,0.9993877330185206,-171.0,9000,97323,Yes
lake,80,58.614033620036814,0.999370648888061,-138.0,10000,97323,Yes
lake,80,58.18924591216073,0.9993581274876508,-77.0,11000,97323,Yes
lake,80,57.8069407999683,0.9993493235731638,-129.0,12000,97323,Yes
lake,80,57.65108544333426,0.9992987578660827,-78.0,13000,97323,Yes
lake,80,57.515702001691345,0.9992585806587726,-155.0,14000,97323,Yes
lake,80,57.36492401576639,0.9992211457073135,-14.0,15000,97323,Yes
lake,90,68.66881727764174,0.9998738134433054,2.0,1000,151191,Yes
lake,90,65.6128164169213,0.9997575551325916,87.0,2000,151191,Yes
lake,90,63.8336956814253,0.9996643541169785,46.0,3000,151191,Yes
lake,90,62.5403384481572,0.9995925086025561,4.0,4000,151191,Yes
lake,90,61.56803842174397,0.9995414355530453,24.0,5000,151191,Yes
lake,90,60.72986441460947,0.9994959338843392,110.0,6000,151191,Yes
lake,90,60.085658696404664,0.9994615361199408,106.0,7000,151191,Yes
lake,90,59.50086968962196,0.9994331118926979,-9.0,8000,151191,Yes
lake,90,58.98535911675921,0.9994116646647396,42.0,9000,151191,Yes
lake,90,58.520066069413055,0.9993951135341067,82.0,10000,151191,Yes
lake,90,58.11664534329814,0.9993830968329037,60.0,11000,151191,Yes
lake,90,57.740259933234356,0.999372727574854,50.0,12000,151191,Yes
lake,90,57.54281935127679,0.9993304803083872,36.0,13000,151191,Yes
lake,90,57.41085937015896,0.9992834651724274,-2.0,14000,151191,Yes
lake,90,57.2881093343053,0.999246763467439,-106.0,15000,151191,Yes
peppers,50,68.70648399093636,0.9998953243147043,44.0,1000,36081,Yes
peppers,50,65.64821599153399,0.999793581224503,-17.0,2000,36081,Yes
peppers,50,63.91200505083086,0.9997061137375628,60.0,3000,36081,Yes
peppers,50,62.63511081691374,0.9996244906122832,79.0,4000,36081,Yes
peppers,50,61.60548732835922,0.9995588302378057,77.0,5000,36081,Yes
