Image,Quality,Position (a),Qt val,PSNR,SSIM,FSI,Count Modified
baboon,70,52,62.0,45.31588424771165,0.9991276891779841,95.0,130
baboon,70,53,62.0,47.20846122101356,0.9993811981382603,81.0,84
baboon,70,54,37.0,47.27611826418525,0.9992556724302851,171.0,231
baboon,70,55,46.0,48.795748303717744,0.9995562932142452,97.0,106
baboon,70,56,68.0,50.890587600346066,0.9997968184034448,41.0,30
baboon,70,57,73.0,48.82850214394473,0.9996321254185715,63.0,42
baboon,70,58,67.0,44.44548225623006,0.9989626266886379,140.0,136
baboon,70,59,60.0,47.014449262872986,0.9994689237314722,122.0,94
baboon,70,60,72.0,50.51095865789195,0.9997976435078224,51.0,29
baboon,70,61,55.0,51.16419299200504,0.9998026646490453,54.0,43
baboon,70,62,61.0,52.59264681141401,0.9998349215674369,60.0,25
baboon,70,63,62.0,51.69117268403774,0.9998355963010777,39.0,30
baboon,70,64,59.0,53.87099617672418,0.9998931137840631,31.0,20
boat,70,2,7.0,49.309509012511306,0.9969040057222686,247.0,3414
boat,70,3,7.0,49.15125743597261,0.9967557973415436,254.0,3549
boat,70,4,8.0,48.84079515033711,0.9963435859612149,236.0,2829
boat,70,5,7.0,49.695514454794036,0.9969276402141996,348.0,3043
boat,70,6,6.0,51.08324110174258,0.9977151690022746,267.0,2999
boat,70,7,10.0,48.237706793404314,0.9960878797586511,252.0,2308
boat,70,8,8.0,49.47311394128277,0.996888411301588,319.0,2546
boat,70,9,8.0,49.574693638422815,0.9969727248395431,342.0,2486
boat,70,10,8.0,49.79335360174495,0.9970582212282676,311.0,2357
boat,70,11,11.0,48.768205975562815,0.9967800856619426,223.0,1667
boat,70,12,10.0,49.17114739412719,0.9969613429600924,297.0,1850
boat,70,13,10.0,49.014968126007474,0.996775456307502,382.0,1963
boat,70,14,11.0,47.915412441531544,0.9958200790758257,442.0,2065
boat,70,15,14.0,46.85675185174781,0.9954299415558892,302.0,1690
boat,70,16,24.0,45.1100624239611,0.994807610267829,139.0,895
boat,70,17,16.0,46.94919202986731,0.9958696588858112,288.0,1269
boat,70,18,14.0,47.817548166863034,0.9964901325737883,331.0,1358
boat,70,19,13.0,48.53645980078534,0.9967774323526442,370.0,1326
boat,70,20,13.0,49.13394117954795,0.9973972179042315,297.0,1155
boat,70,21,14.0,50.47636220742555,0.9982388163377756,213.0,733
boat,70,22,29.0,56.797922716280425,0.9997654656765366,19.0,42
boat,70,23,22.0,52.653658828846716,0.9993272013315916,56.0,188
boat,70,24,22.0,49.53378994257349,0.9985266774423969,172.0,382
boat,70,25,17.0,48.62413705305195,0.9974793539201998,372.0,779
boat,70,26,24.0,46.59706577548772,0.9969438598817516,233.0,636
boat,70,27,35.0,44.570872594406545,0.9958361258054775,190.0,484
boat,70,28,31.0,44.72059703230056,0.9952927284494275,311.0,597
boat,70,29,37.0,45.457147073099804,0.9970050476007365,104.0,351
boat,70,30,36.0,46.190334922026835,0.9972002631828376,111.0,315
boat,70,31,34.0,47.4016193419567,0.9982406359666556,86.0,266
boat,70,32,31.0,48.96184448461212,0.9985417399000553,111.0,224
boat,70,33,34.0,52.13186099956188,0.9994258177420368,66.0,90
boat,70,34,33.0,55.21316710486141,0.9997754947221779,35.0,47
boat,70,35,38.0,65.95734597538299,0.9999807380137045,13.0,3
boat,70,36,43.0,inf,1.0,18.0,0
boat,70,37,55.0,inf,1.0,18.0,0
boat,70,38,47.0,65.89155762577451,0.9999755031759278,12.0,2
boat,70,39,38.0,57.70256837523607,0.9999197607178536,33.0,20
boat,70,40,41.0,54.37906709411316,0.999706806381804,31.0,37
boat,70,41,52.0,50.93368123678967,0.9994986275079412,53.0,51
boat,70,42,41.0,47.83857762192079,0.9985742858704613,194.0,166
boat,70,43,33.0,46.72603496593541,0.9974503890362884,254.0,330
boat,70,44,34.0,48.90353968630337,0.9986293200511545,115.0,189
boat,70,45,48.0,52.565194914619305,0.9997102750125799,24.0,41
boat,70,46,65.0,59.09504403845613,0.9999166443154407,2.0,5
boat,70,47,49.0,68.47446144012538,0.9999959788915281,16.0,1
boat,70,48,52.0,inf,1.0,18.0,0
boat,70,49,57.0,inf,1.0,18.0,0
boat,70,50,59.0,inf,1.0,18.0,0
boat,70,51,62.0,inf,1.0,18.0,0
boat,70,52,62.0,inf,1.0,18.0,0
boat,70,53,62.0,60.51236317229808,0.9999435562584967,22.0,4
boat,70,54,37.0,51.394929007327626,0.9993229027629794,109.0,90
boat,70,55,46.0,57.634059200510215,0.9998846017560166,30.0,14
boat,70,56,68.0,inf,1.0,18.0,0
boat,70,57,73.0,inf,1.0,18.0,0
boat,70,58,67.0,inf,1.0,18.0,0
boat,70,59,60.0,inf,1.0,18.0,0
boat,70,60,72.0,inf,1.0,18.0,0
boat,70,61,55.0,64.51879531642831,0.9999902711918168,19.0,2
boat,70,62,61.0,66.6177838341581,0.9999947945478923,17.0,1
boat,70,63,62.0,inf,1.0,18.0,0
boat,70,64,59.0,inf,1.0,18.0,0
lake,70,2,7.0,49.16370162290229,0.9968858245135485,223.0,3532
lake,70,3,7.0,49.30575087114724,0.9970782243929542,270.0,3416
lake,70,4,8.0,48.66874227060692,0.9962077806718419,259.0,2948
lake,70,5,7.0,49.64326499606923,0.9969923615394545,324.0,3094
lake,70,6,6.0,50.92185158930206,0.9976451662227716,306.0,3109
lake,70,7,10.0,48.11681047741931,0.9963242036954331,261.0,2365
lake,70,8,8.0,49.34350133911102,0.9970436756025751,313.0,2622
lake,70,9,8.0,49.34330421179201,0.9969687165108155,334.0,2622
lake,70,10,8.0,49.159899530676505,0.9963252752070758,416.0,2719
lake,70,11,11.0,47.67276816434328,0.9957850904774643,307.0,2139
lake,70,12,10.0,48.49432079057324,0.9966952496336122,326.0,2162
lake,70,13,10.0,48.536223349576716,0.9968186641593783,326.0,2195
lake,70,14,11.0,47.843598941268326,0.9962503892456845,355.0,2098
lake,70,15,14.0,46.927802231952626,0.9959373212383407,254.0,1664
lake,70,16,24.0,45.70078287771604,0.9962133871127826,145.0,777
lake,70,17,16.0,46.79171093936651,0.996351697545939,329.0,1310
lake,70,18,14.0,47.19917358564941,0.9964307735849565,403.0,1567
lake,70,19,13.0,47.42041449899136,0.9963375349305104,410.0,1712
lake,70,20,13.0,47.52716294112156,0.9964815293488147,366.0,1665
lake,70,21,14.0,47.46654561371355,0.996530255716721,320.0,1464
lake,70,22,29.0,45.93611511437081,0.997221336001958,107.0,512
lake,70,23,22.0,46.760651700167834,0.9971266908291297,212.0,728
lake,70,24,22.0,46.19786557001387,0.9969479011676202,284.0,819
lake,70,25,17.0,46.89194491046568,0.9966891392885301,417.0,1162
lake,70,26,24.0,46.54954197171059,0.9973752064153012,190.0,643
lake,70,27,35.0,47.89980124643566,0.9985103358854144,81.0,225
lake,70,28,31.0,47.734192137262696,0.9978859207027188,167.0,297
lake,70,29,37.0,51.48633963206922,0.999435514753795,42.0,87
lake,70,30,36.0,52.48345903232274,0.9995504520543355,53.0,74
lake,70,31,34.0,49.707454777665575,0.9990734112985824,119.0,157
lake,70,32,31.0,47.45138796842012,0.9984151622537196,238.0,316
lake,70,33,34.0,47.525145004799434,0.9985127965612853,178.0,259
lake,70,34,33.0,47.11688648045624,0.9984209916788626,191.0,301
lake,70,35,38.0,48.61445952874692,0.9988760825698617,99.0,161
lake,70,36,43.0,48.512299315729834,0.9987142754170321,131.0,129
lake,70,37,55.0,54.92974471627239,0.9998617212461117,39.0,18
lake,70,38,47.0,52.834812828386674,0.9996898747192615,42.0,40
lake,70,39,38.0,50.428436178378035,0.9993565299664962,83.0,106
lake,70,40,41.0,51.165458981850634,0.9994809659970393,64.0,77
lake,70,41,52.0,57.17683894405289,0.9998929414925096,26.0,12
lake,70,42,41.0,56.80524208233251,0.9998888151715869,37.0,21
lake,70,43,33.0,56.34473794985877,0.9996732914173154,54.0,36
lake,70,44,34.0,60.26442995431297,0.999920636865152,19.0,14
lake,70,45,48.0,61.68850333004443,0.9999634930102823,34.0,5
lake,70,46,65.0,66.0425442622684,0.9999874235512192,21.0,1
lake,70,47,49.0,56.761388918105744,0.9999015035906325,37.0,15
lake,70,48,52.0,60.97666438301615,0.9999711330468503,25.0,5
lake,70,49,57.0,61.16076334787352,0.9999741168325482,20.0,4
lake,70,50,59.0,66.89168335443595,0.9999947394982192,17.0,1
lake,70,51,62.0,66.44808013376195,0.9999857019951913,28.0,1
lake,70,52,62.0,66.42564751767227,0.999994310459773,16.0,1
lake,70,53,62.0,inf,1.0,18.0,0
lake,70,54,37.0,63.11340388186623,0.9999674140352497,21.0,6
lake,70,55,46.0,inf,1.0,18.0,0
lake,70,56,68.0,inf,1.0,18.0,0
lake,70,57,73.0,inf,1.0,18.0,0
lake,70,58,67.0,inf,1.0,18.0,0
lake,70,59,60.0,inf,1.0,18.0,0
lake,70,60,72.0,inf,1.0,18.0,0
lake,70,61,55.0,inf,1.0,18.0,0
lake,70,62,61.0,inf,1.0,18.0,0
lake,70,63,62.0,inf,1.0,18.0,0
lake,70,64,59.0,inf,1.0,18.0,0
peppers,70,2,7.0,49.10846904529553,0.9951948004192719,257.0,3582
peppers,70,3,7.0,49.21870913660875,0.9953441171259921,312.0,3486
peppers,70,4,8.0,49.40029457161571,0.9952727905779343,285.0,2473
peppers,70,5,7.0,49.98101302144146,0.9958611619566833,387.0,2858
peppers,70,6,6.0,51.38181086136119,0.9968425408282922,376.0,2803
peppers,70,7,10.0,49.229918502205194,0.9953508082560026,269.0,1830
peppers,70,8,8.0,50.28073403985101,0.9961506612794099,367.0,2112
peppers,70,9,8.0,50.66732325271617,0.9966257533745879,348.0,1936
peppers,70,10,8.0,50.59388177886737,0.9962736141339646,439.0,1959
peppers,70,11,11.0,50.31084406632541,0.9966036241588819,238.0,1170
peppers,70,12,10.0,50.63871822034904,0.9968056451124505,320.0,1317
peppers,70,13,10.0,50.34342482127988,0.9966314343114808,373.0,1437
peppers,70,14,11.0,49.6927599994673,0.9960552333508284,373.0,1377
peppers,70,15,14.0,49.11592456812513,0.9961914576115225,285.0,1006
peppers,70,16,24.0,49.358135623993036,0.9977581256222495,67.0,337
peppers,70,17,16.0,50.03001804957741,0.9975227571305129,204.0,622
peppers,70,18,14.0,50.37786359602392,0.9973743294446755,272.0,755
peppers,70,19,13.0,50.17975045237659,0.9969848890565285,388.0,910
peppers,70,20,13.0,50.34858430285249,0.9969999162942652,343.0,874
peppers,70,21,14.0,50.93453421623246,0.9975449392407247,219.0,656
peppers,70,22,29.0,50.74598934036953,0.9986310915325126,47.0,169
peppers,70,23,22.0,51.44826374665505,0.9986169657967562,111.0,249
peppers,70,24,22.0,50.874135908755264,0.9985574930079241,125.0,279
peppers,70,25,17.0,51.1330594480971,0.9981360560528775,211.0,438
peppers,70,26,24.0,51.13693068173102,0.9986840730728485,109.0,224
peppers,70,27,35.0,51.15540786742983,0.9988229936030708,70.0,107
peppers,70,28,31.0,50.65080647028371,0.9985791154900788,78.0,152
peppers,70,29,37.0,52.27539772757663,0.9992503585048417,26.0,73
peppers,70,30,36.0,53.86503630583492,0.9994414539461444,60.0,54
peppers,70,31,34.0,53.17292995459577,0.9994087912324735,48.0,71
peppers,70,32,31.0,52.75346174067793,0.9993116378523604,83.0,94
peppers,70,33,34.0,53.30734495742856,0.999484541989426,56.0,69
peppers,70,34,33.0,52.49751863705838,0.9993159563318493,87.0,88
peppers,70,35,38.0,54.27031107990267,0.9995663556698761,54.0,44
peppers,70,36,43.0,52.1293226405913,0.9993093641918078,71.0,56
peppers,70,37,55.0,59.67487485650313,0.9999457267198258,27.0,6
peppers,70,38,47.0,57.830530830714764,0.99987414542267,35.0,13
peppers,70,39,38.0,54.32459003004007,0.9996341999077937,52.0,44
peppers,70,40,41.0,55.93290795748794,0.999800559845687,44.0,26
peppers,70,41,52.0,57.57856036744437,0.999840563161223,31.0,11
peppers,70,42,41.0,57.76684002016722,0.999834539295699,46.0,17
peppers,70,43,33.0,56.424305238317125,0.9997373955982634,44.0,36
peppers,70,44,34.0,59.652474515949685,0.9999144787645019,30.0,16
peppers,70,45,48.0,60.296226632364665,0.9999510207588951,21.0,7
peppers,70,46,65.0,65.99872208423002,0.9999856749855668,19.0,1
peppers,70,47,49.0,60.11172217749254,0.9999542115682468,28.0,7
peppers,70,48,52.0,63.2179691316866,0.9999588262207457,24.0,3
peppers,70,49,57.0,64.17705862770968,0.9999789172331363,27.0,2
peppers,70,50,59.0,67.863275133936,0.9999909157266059,19.0,1
peppers,70,51,62.0,67.3248328828219,0.9999864208228713,22.0,1
peppers,70,52,62.0,inf,1.0,18.0,0
peppers,70,53,62.0,66.50923343107135,0.999989195352234,20.0,1
peppers,70,54,37.0,61.88651209426392,0.9999253154642347,34.0,8
peppers,70,55,46.0,66.0261866353258,0.9999598811696191,17.0,2
peppers,70,56,68.0,inf,1.0,18.0,0
peppers,70,57,73.0,inf,1.0,18.0,0
peppers,70,58,67.0,inf,1.0,18.0,0
peppers,70,59,60.0,inf,1.0,18.0,0
peppers,70,60,72.0,inf,1.0,18.0,0
peppers,70,61,55.0,67.55803869788254,0.9999924618575257,19.0,1
peppers,70,62,61.0,inf,1.0,18.0,0
peppers,70,63,62.0,inf,1.0,18.0,0
peppers,70,64,59.0,inf,1.0,18.0,0
splash,70,2,7.0,49.75776332767183,0.9951278781448165,256.0,3080
splash,70,3,7.0,49.88388706004409,0.9952185830075149,341.0,2987
splash,70,4,8.0,50.066109746673455,0.9944655183063866,306.0,2129
splash,70,5,7.0,50.892652362152226,0.9955550831889114,415.0,2315
splash,70,6,6.0,51.948197792461215,0.9964682766329134,377.0,2448
splash,70,7,10.0,50.49122888333418,0.9954253978598838,253.0,1371
splash,70,8,8.0,51.88128325356827,0.9962415577551283,373.0,1466
splash,70,9,8.0,51.41034251515045,0.9957889001421624,445.0,1625
splash,70,10,8.0,51.22271260618345,0.9954562569608135,411.0,1692
splash,70,11,11.0,50.8638035617491,0.9954710703479058,250.0,1030
splash,70,12,10.0,51.71685960929481,0.996199623693764,304.0,1027
splash,70,13,10.0,52.03993467526351,0.9964672766129974,330.0,975
splash,70,14,11.0,51.87602145721259,0.9964522558621004,281.0,835
splash,70,15,14.0,51.26447445928737,0.9971895474896348,178.0,614
splash,70,16,24.0,50.826199125345546,0.9980295129679374,40.0,240
splash,70,17,16.0,54.290038895356446,0.9985805746626352,133.0,232
splash,70,18,14.0,53.48447348776141,0.9980523016774869,210.0,369
splash,70,19,13.0,52.260880141156065,0.9970374406069543,314.0,561
splash,70,20,13.0,52.15561021759435,0.996920225735266,343.0,575
splash,70,21,14.0,53.61608707396563,0.998077469260417,192.0,355
splash,70,22,29.0,54.04192849220799,0.9990678460255924,33.0,79
splash,70,23,22.0,57.18882536748904,0.99941794145371,64.0,65
splash,70,24,22.0,55.734275702772926,0.999332062194882,73.0,91
splash,70,25,17.0,54.64019214769237,0.9986794437754993,140.0,196
splash,70,26,24.0,55.50017284088703,0.9993368543997146,55.0,82
splash,70,27,35.0,60.36412733316817,0.9998760782554331,14.0,13
splash,70,28,31.0,51.68715048137742,0.9981954944748205,71.0,120
splash,70,29,37.0,48.80618719702444,0.9979992867864926,113.0,163
splash,70,30,36.0,68.17482920635095,0.9999905357574183,13.0,2
splash,70,31,34.0,61.28364049464521,0.9998916706980253,24.0,11
splash,70,32,31.0,57.99356692565905,0.9997744090911157,46.0,28
splash,70,33,34.0,58.869137015528736,0.9998168592906492,50.0,19
splash,70,34,33.0,60.760109991406566,0.9998707440807639,39.0,13
splash,70,35,38.0,70.64598487029316,0.9999950993588245,15.0,1
splash,70,36,43.0,59.65600373966073,0.9998635608000055,26.0,10
splash,70,37,55.0,inf,1.0,18.0,0
splash,70,38,47.0,inf,1.0,18.0,0
splash,70,39,38.0,70.69952870381836,0.9999956677204404,17.0,1
splash,70,40,41.0,65.25073180179214,0.9999732704848386,32.0,3
splash,70,41,52.0,inf,1.0,18.0,0
splash,70,42,41.0,inf,1.0,18.0,0
splash,70,43,33.0,inf,1.0,18.0,0
splash,70,44,34.0,inf,1.0,18.0,0
splash,70,45,48.0,inf,1.0,18.0,0
splash,70,46,65.0,inf,1.0,18.0,0
splash,70,47,49.0,inf,1.0,18.0,0
splash,70,48,52.0,inf,1.0,18.0,0
splash,70,49,57.0,inf,1.0,18.0,0
splash,70,50,59.0,inf,1.0,18.0,0
splash,70,51,62.0,inf,1.0,18.0,0
splash,70,52,62.0,inf,1.0,18.0,0
splash,70,53,62.0,inf,1.0,18.0,0
splash,70,54,37.0,inf,1.0,18.0,0
splash,70,55,46.0,inf,1.0,18.0,0
splash,70,56,68.0,inf,1.0,18.0,0
splash,70,57,73.0,inf,1.0,18.0,0
splash,70,58,67.0,inf,1.0,18.0,0
splash,70,59,60.0,inf,1.0,18.0,0
splash,70,60,72.0,inf,1.0,18.0,0
splash,70,61,55.0,inf,1.0,18.0,0
splash,70,62,61.0,inf,1.0,18.0,0
splash,70,63,62.0,inf,1.0,18.0,0
splash,70,64,59.0,inf,1.0,18.0,0
airplane,80,2,4.0,52.5289210568108,0.9976439339349163,178.0,3273
airplane,80,3,5.0,51.339049663437635,0.9970654659681017,289.0,3464
airplane,80,4,6.0,51.51210275663935,0.9971933694753209,230.0,2718
airplane,80,5,5.0,52.24401830365064,0.9975050107355333,333.0,2951
airplane,80,6,4.0,53.13270112584532,0.9978602627642617,278.0,2794
airplane,80,7,6.0,52.450455928059576,0.997822003587504,247.0,2170
airplane,80,8,6.0,52.01004371239934,0.9975979158091984,306.0,2229
airplane,80,9,5.0,52.589546905534604,0.9976059433664672,456.0,2635
airplane,80,10,6.0,52.25886526131089,0.9977284665880585,262.0,2258
airplane,80,11,7.0,52.13102858723513,0.9979942038099383,258.0,1863
airplane,80,12,7.0,51.64497329447101,0.9975894354368808,365.0,1954
airplane,80,13,6.0,52.301548426717936,0.9978651742749015,351.0,2003
airplane,80,14,8.0,51.45278251463743,0.9977331109214647,271.0,1636
airplane,80,15,10.0,50.73538363188498,0.9978492145375227,190.0,1287
airplane,80,16,16.0,49.910835144427736,0.9984705518870873,120.0,645
airplane,80,17,10.0,51.24474783543889,0.9982855927661541,284.0,1147
airplane,80,18,10.0,50.7462313680568,0.9979912360216839,311.0,1294
airplane,80,19,9.0,51.16985950049348,0.9979335102228035,379.0,1417
airplane,80,20,9.0,51.235696817120264,0.9979823874835186,314.0,1369
airplane,80,21,10.0,51.38177583916605,0.998428852230722,201.0,1116
airplane,80,22,20.0,50.015214928015425,0.9984070320179818,120.0,409
airplane,80,23,14.0,51.5359507351687,0.9989152257492955,164.0,577
airplane,80,24,15.0,50.00760253661114,0.9984557732096748,242.0,730
airplane,80,25,12.0,50.79279948547169,0.9984767815989153,268.0,908
airplane,80,26,16.0,49.81712952883654,0.9984528983844188,171.0,671
airplane,80,27,23.0,49.698936210834745,0.9987701568273457,82.0,338
airplane,80,28,20.0,51.07765376492718,0.999013614174986,101.0,323
airplane,80,29,24.0,53.881196581704444,0.9994632676164605,57.0,119
airplane,80,30,24.0,52.70560064116923,0.9994970505694609,76.0,156
airplane,80,31,23.0,50.77409400612598,0.9991730419959459,150.0,266
airplane,80,32,20.0,50.49485358160044,0.9989844063900768,199.0,371
airplane,80,33,22.0,50.48829138750632,0.9990267613236828,136.0,307
airplane,80,34,22.0,52.01705124024415,0.9993776878888552,103.0,218
airplane,80,35,26.0,53.61720029652006,0.999597183316585,65.0,108
airplane,80,36,29.0,51.77639598392407,0.9991070212007367,123.0,134
airplane,80,37,37.0,61.298044968278276,0.9999582065500047,16.0,9
airplane,80,38,31.0,56.28627560682227,0.999807221111703,32.0,41
airplane,80,39,26.0,54.62937792581724,0.9997524620775887,72.0,85
airplane,80,40,27.0,52.95730281045963,0.9995261938635759,101.0,116
airplane,80,41,35.0,54.517353196269276,0.9997545829547766,51.0,49
airplane,80,42,28.0,56.86585459064137,0.9998557201678148,41.0,44
airplane,80,43,22.0,57.18003209031697,0.9998466457456601,76.0,66
airplane,80,44,22.0,60.9534374715928,0.9999378007853115,20.0,28
airplane,80,45,32.0,61.07997278068297,0.9999496981487551,30.0,13
airplane,80,46,44.0,69.45838009040176,0.9999940914554043,12.0,1
airplane,80,47,32.0,63.70384664185532,0.9999697683869085,9.0,7
airplane,80,48,35.0,71.21367365466169,0.9999954033122135,12.0,1
airplane,80,49,38.0,62.220844062003536,0.999950545304822,45.0,7
airplane,80,50,39.0,65.69145779069262,0.9999835494838508,11.0,3
airplane,80,51,41.0,inf,1.0,18.0,0
airplane,80,52,42.0,inf,1.0,18.0,0
airplane,80,53,41.0,63.86646344672684,0.9999800450066318,33.0,4
airplane,80,54,25.0,63.57486503991599,0.9999802740614394,42.0,12
airplane,80,55,31.0,72.41281428031971,0.999995456691282,11.0,1
airplane,80,56,45.0,inf,1.0,18.0,0
airplane,80,57,48.0,inf,1.0,18.0,0
airplane,80,58,45.0,inf,1.0,18.0,0
airplane,80,59,40.0,inf,1.0,18.0,0
airplane,80,60,48.0,inf,1.0,18.0,0
airplane,80,61,37.0,inf,1.0,18.0,0
airplane,80,62,40.0,inf,1.0,18.0,0
airplane,80,63,41.0,inf,1.0,18.0,0
airplane,80,64,40.0,inf,1.0,18.0,0
baboon,80,2,4.0,51.77536056614221,0.9990960868831527,139.0,3921
baboon,80,3,5.0,50.82758609130182,0.9989281561436143,210.0,3883
baboon,80,4,6.0,50.28299050350828,0.9986966393910363,193.0,3594
baboon,80,5,5.0,51.07073673955462,0.9988789222869896,288.0,3829
baboon,80,6,4.0,51.816351674030415,0.9989790197035696,189.0,3786
baboon,80,7,6.0,50.45110330959403,0.9986057850564687,250.0,3433
baboon,80,8,6.0,49.89949309035442,0.9984418049188618,264.0,3590
baboon,80,9,5.0,51.10145795897455,0.9987809999026117,280.0,3717
baboon,80,10,6.0,50.33499523249035,0.9986173908101507,259.0,3526
baboon,80,11,7.0,49.55146989526291,0.9983483640071071,317.0,3372
baboon,80,12,7.0,49.13918314240927,0.998180088781325,338.0,3455
baboon,80,13,6.0,49.92165636845463,0.9984409809942693,262.0,3484
baboon,80,14,8.0,48.55121797821555,0.9979976807728325,297.0,3199
baboon,80,15,10.0,47.41696941910223,0.9976389962439669,311.0,2756
baboon,80,16,16.0,45.33949021796714,0.9968920270581492,254.0,1848
baboon,80,17,10.0,47.55755956289943,0.9977300376069806,425.0,2693
baboon,80,18,10.0,47.215111261458745,0.9974000022140137,453.0,2925
baboon,80,19,9.0,47.71286336894339,0.9976332786634944,455.0,3152
baboon,80,20,9.0,47.61863047798766,0.9975895662900403,394.0,3153
baboon,80,21,10.0,47.29184968676934,0.9976303043761127,334.0,2857
baboon,80,22,20.0,43.43697058912964,0.9964066607431703,242.0,1868
baboon,80,23,14.0,45.37269593597649,0.9970538987049768,379.0,2379
baboon,80,24,15.0,44.75249700165881,0.996551390155145,414.0,2449
baboon,80,25,12.0,46.197186215303,0.9972533232373905,446.0,2609
baboon,80,26,16.0,44.904024807808234,0.9969355951178779,339.0,2079
baboon,80,27,23.0,43.789317315249825,0.9970993104813147,228.0,1323
baboon,80,28,20.0,45.70208013985996,0.998000598269668,239.0,1109
baboon,80,29,24.0,46.56224580708165,0.9987983017417899,159.0,641
baboon,80,30,24.0,45.3289268244145,0.9981406672943678,290.0,850
baboon,80,31,23.0,43.9054000199712,0.9973104161303671,444.0,1289
baboon,80,32,20.0,44.110077194149525,0.9970129171888991,552.0,1617
baboon,80,33,22.0,43.03113822469787,0.9964224420728144,461.0,1718
baboon,80,34,22.0,42.996125184540794,0.9965165001204835,397.0,1741
baboon,80,35,26.0,42.437257605212785,0.9965212517855656,290.0,1416
baboon,80,36,29.0,41.99713978348107,0.9964545311050519,277.0,1271
baboon,80,37,37.0,41.177942058557335,0.996638925309768,191.0,942
baboon,80,38,31.0,41.7227501352653,0.9966183383051421,338.0,1178
baboon,80,39,26.0,42.80418320032041,0.9970209021260031,372.0,1304
baboon,80,40,27.0,43.03422673873584,0.9972554450595622,329.0,1138
baboon,80,41,35.0,43.14142081638348,0.9976871964310189,212.0,670
baboon,80,42,28.0,45.299910000853174,0.9984187825945243,256.0,634
baboon,80,43,22.0,47.09366502461762,0.9989763413385248,264.0,671
baboon,80,44,22.0,47.16105409997685,0.9990104534908666,237.0,668
baboon,80,45,32.0,45.14032153823728,0.9986261343503416,154.0,505
baboon,80,46,44.0,44.04678405494906,0.9985676315797465,147.0,344
baboon,80,47,32.0,43.111171150136215,0.9976848423091117,441.0,805
baboon,80,48,35.0,42.09919231505663,0.9972797495163316,391.0,850
baboon,80,49,38.0,42.05013893020892,0.9975472566728082,278.0,731
baboon,80,50,39.0,42.6517676160691,0.9979273996397772,220.0,605
baboon,80,51,41.0,42.66700988532929,0.9978899054863777,188.0,545
baboon,80,52,42.0,44.50512166002275,0.9986599399806065,150.0,341
baboon,80,53,41.0,45.5851363174194,0.998983980797905,133.0,278
baboon,80,54,25.0,47.00494053878937,0.9990515703163462,327.0,540
baboon,80,55,31.0,47.32182028752937,0.9992752675287685,163.0,325
baboon,80,56,45.0,46.09975672761543,0.9991080103512051,103.0,206
baboon,80,57,48.0,45.57267187219945,0.9990078345293536,132.0,204
baboon,80,58,45.0,43.91962521227626,0.99862173654322,245.0,339
baboon,80,59,40.0,45.40170106502764,0.9990596008011614,180.0,305
baboon,80,60,48.0,46.97253985706419,0.9991741549489509,111.0,148
baboon,80,61,37.0,48.34918909487137,0.9995252958058882,120.0,181
baboon,80,62,40.0,49.417683362637106,0.9995677774497526,68.0,121
baboon,80,63,41.0,47.83541902637391,0.9994607062686585,104.0,166
baboon,80,64,40.0,50.466592757128765,0.999752720218899,78.0,95
boat,80,2,4.0,52.109193224758144,0.9981477992282103,210.0,3616
boat,80,3,5.0,51.05303763290245,0.9977781972754519,258.0,3703
boat,80,4,6.0,51.02143079456398,0.9977325267933551,248.0,3045
boat,80,5,5.0,51.68613612136162,0.9979603891875531,368.0,3332
boat,80,6,4.0,52.48382012441125,0.998221673033044,251.0,3262
boat,80,7,6.0,51.27372235829128,0.9977268751294366,306.0,2836
boat,80,8,6.0,50.9566754193306,0.9976536268251871,309.0,2815
boat,80,9,5.0,51.95326817846838,0.997984079182614,420.0,3054
boat,80,10,6.0,51.57766351142594,0.9979194781103123,288.0,2647
boat,80,11,7.0,51.44062456481399,0.9979744130536036,301.0,2183
boat,80,12,7.0,50.77381997352247,0.9975716835128597,377.0,2380
boat,80,13,6.0,51.214987855407614,0.9977103969897068,411.0,2573
boat,80,14,8.0,49.94906719453935,0.9971871265209065,378.0,2316
boat,80,15,10.0,48.623357603429326,0.9964233333990701,327.0,2097
boat,80,16,16.0,46.752417871673096,0.9955761132134716,213.0,1333
boat,80,17,10.0,49.19345580827632,0.9968785411122071,419.0,1844
boat,80,18,10.0,49.428034016253186,0.9972369849037296,386.0,1758
boat,80,19,9.0,50.06323926717065,0.9973597100381592,435.0,1830
boat,80,20,9.0,50.4768171357507,0.9977552503353078,387.0,1633
boat,80,21,10.0,51.66597329616487,0.9985526272960158,221.0,1046
boat,80,22,20.0,55.443678599157735,0.9996300720202571,51.0,117
boat,80,23,14.0,52.25852239611821,0.9990283162239417,194.0,487
boat,80,24,15.0,49.92646333633527,0.9981535846156117,302.0,746
boat,80,25,12.0,50.06686000446337,0.9979281790675151,434.0,1072
boat,80,26,16.0,48.05354703168426,0.9971392971540632,351.0,1009
boat,80,27,23.0,45.899062859204065,0.9957807624089823,293.0,815
boat,80,28,20.0,46.415880729199806,0.9955237068512857,376.0,943
boat,80,29,24.0,46.43286938553977,0.9959134061944097,244.0,660
boat,80,30,24.0,46.78406196398801,0.9966217792455472,202.0,607
boat,80,31,23.0,47.8290932634335,0.9976588446052235,204.0,523
boat,80,32,20.0,49.74308974003117,0.9984153052923579,188.0,443
