Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
peppers_rgb,80,57.768821047330036,0.9997318749842297,61.0,2000,70980,Yes
peppers_rgb,80,55.95845093538639,0.9995036566501337,33.0,3000,70980,Yes
peppers_rgb,80,54.79441181978941,0.9992369263054999,91.0,4000,70980,Yes
peppers_rgb,80,53.82342175927924,0.9988723449338767,78.0,5000,70980,Yes
peppers_rgb,80,53.06679718393303,0.998486143296507,106.0,6000,70980,Yes
peppers_rgb,80,52.43623507972054,0.9980211030524693,82.0,7000,70980,Yes
peppers_rgb,80,51.8951751478227,0.9975073382942272,107.0,8000,70980,Yes
peppers_rgb,80,51.44048256774619,0.996982770213317,150.0,9000,70980,Yes
peppers_rgb,80,51.055018688553766,0.9968210153035978,205.0,10000,70980,Yes
peppers_rgb,80,50.70662807960986,0.9967062084435216,151.0,11000,70980,Yes
peppers_rgb,80,50.387964540002066,0.9965343387880289,192.0,12000,70980,Yes
peppers_rgb,80,50.080802137572974,0.9963044744906621,129.0,13000,70980,Yes
peppers_rgb,80,49.80812516465911,0.9960257380589345,169.0,14000,70980,Yes
peppers_rgb,80,49.553883248977385,0.9956895015713684,208.0,15000,70980,Yes
peppers_rgb,90,64.64835767321713,0.9999547826115222,81.0,1000,117591,Yes
peppers_rgb,90,61.62581517833501,0.9998840082864384,64.0,2000,117591,Yes
peppers_rgb,90,59.9687528219152,0.9997993824770961,57.0,3000,117591,Yes
peppers_rgb,90,58.722971528433646,0.9996915997296607,21.0,4000,117591,Yes
peppers_rgb,90,57.774159077840565,0.9995611573672133,13.0,5000,117591,Yes
peppers_rgb,90,56.97683076545108,0.9994081263516964,69.0,6000,117591,Yes
peppers_rgb,90,56.31551747683861,0.9992411707867714,23.0,7000,117591,Yes
peppers_rgb,90,55.752058225225355,0.9990462918025731,11.0,8000,117591,Yes
peppers_rgb,90,55.2741827166334,0.9988440344199438,-2.0,9000,117591,Yes
peppers_rgb,90,54.83696014683717,0.9986162310568455,4.0,10000,117591,Yes
peppers_rgb,90,54.47709560604231,0.9983971848402534,80.0,11000,117591,Yes
peppers_rgb,90,54.296406399010415,0.9983746575465937,24.0,12000,117591,Yes
peppers_rgb,90,54.102836524434096,0.9983348771123719,60.0,13000,117591,Yes
peppers_rgb,90,53.91985138506818,0.9982909417039109,42.0,14000,117591,Yes
peppers_rgb,90,53.744567115355075,0.9982335940199457,84.0,15000,117591,Yes
