Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
boat,80,53.0008613759677,0.9979979193534764,126.0,6000,89472,Yes
boat,80,52.30561894992415,0.997829340202291,111.0,7000,89472,Yes
boat,80,51.67405716465982,0.9977030725558148,96.0,8000,89472,Yes
boat,80,51.11513798667698,0.9976117246059725,105.0,9000,89472,Yes
boat,80,50.60769148724059,0.9973635070578161,148.0,10000,89472,Yes
boat,80,50.20355534866212,0.99685408533471,202.0,11000,89472,Yes
boat,80,49.919354913840195,0.9965726237270024,194.0,12000,89472,Yes
boat,80,49.631850712698366,0.996331765495634,215.0,13000,89472,Yes
boat,80,49.35451085541806,0.9961171896779437,229.0,14000,89472,Yes
boat,80,49.105979799909306,0.9959535725845475,226.0,15000,89472,Yes
boat,90,65.00192695768624,0.9997730881606298,62.0,1000,136584,Yes
boat,90,61.92007900922847,0.9995980876097442,14.0,2000,136584,Yes
boat,90,60.20847102349397,0.9994615531511261,22.0,3000,136584,Yes
boat,90,58.9149357671414,0.9993295365923844,17.0,4000,136584,Yes
boat,90,57.8961112367862,0.9992195751386317,76.0,5000,136584,Yes
boat,90,57.09397817823316,0.9991202838298082,43.0,6000,136584,Yes
boat,90,56.38921796971387,0.9990278644915525,27.0,7000,136584,Yes
boat,90,55.760688881521716,0.9989502631458506,5.0,8000,136584,Yes
boat,90,55.23046429178528,0.9988925933684063,13.0,9000,136584,Yes
boat,90,54.73905483486731,0.9988477688652982,30.0,10000,136584,Yes
boat,90,54.30319498382009,0.9988155266687938,-2.0,11000,136584,Yes
boat,90,54.04671289566644,0.9986958164586787,74.0,12000,136584,Yes
boat,90,53.85896069540727,0.9986005896251664,84.0,13000,136584,Yes
boat,90,53.665281581213335,0.99850921140089,52.0,14000,136584,Yes
boat,90,53.49107128879736,0.998437992191747,76.0,15000,136584,Yes
lake,50,54.82595494501862,0.9981540130860025,104.0,1000,55635,Yes
lake,50,51.590652727478556,0.9968189995054658,117.0,2000,55635,Yes
lake,50,49.40471299638217,0.9957548002097578,131.0,3000,55635,Yes
lake,50,47.962505887361715,0.9950025134664268,143.0,4000,55635,Yes
lake,50,46.81887675321506,0.9943808669879731,138.0,5000,55635,Yes
lake,50,45.85388151517219,0.9938766583967822,151.0,6000,55635,Yes
lake,50,45.11632249290475,0.9935460701155345,167.0,7000,55635,Yes
lake,50,44.53382905904283,0.992531616589887,183.0,8000,55635,Yes
lake,50,44.09010285188414,0.9912783829053812,232.0,9000,55635,Yes
lake,50,43.734152490212594,0.9905936411748769,235.0,10000,55635,Yes
lake,50,43.387991233546316,0.9899989343622599,257.0,11000,55635,Yes
lake,50,43.065511959920286,0.9895762294865825,250.0,12000,55635,Yes
lake,50,42.76372821450883,0.9892478233429587,247.0,13000,55635,Yes
lake,50,42.473225536570176,0.9890297356010159,245.0,14000,55635,Yes
lake,50,42.085086315198296,0.9877422758541525,294.0,15000,55635,Yes
lake,60,56.543353391338655,0.9985775832796016,70.0,1000,64782,Yes
lake,60,53.194354379348425,0.9973810138028772,104.0,2000,64782,Yes
lake,60,51.087362691356475,0.9964307899670976,101.0,3000,64782,Yes
lake,60,49.69748638781376,0.9957973469947791,120.0,4000,64782,Yes
lake,60,48.59885782205155,0.9953038331058646,126.0,5000,64782,Yes
lake,60,47.656057842398866,0.9948944548242235,135.0,6000,64782,Yes
lake,60,46.888521018857645,0.9946151603400892,144.0,7000,64782,Yes
lake,60,46.205366762193194,0.9943888336125237,140.0,8000,64782,Yes
lake,60,45.72672583696732,0.9933132920484422,205.0,9000,64782,Yes
lake,60,45.39047416693698,0.9925023703667538,239.0,10000,64782,Yes
lake,60,45.06063904994466,0.9919273491093888,240.0,11000,64782,Yes
lake,60,44.75287754380215,0.9915165496803316,261.0,12000,64782,Yes
lake,60,44.46737787847364,0.991225386637933,244.0,13000,64782,Yes
lake,60,44.18406364794646,0.9909873394058818,234.0,14000,64782,Yes
lake,60,43.94385484035151,0.9908254752043899,237.0,15000,64782,Yes
lake,70,58.93143867906649,0.9990519301445224,81.0,1000,77118,Yes
lake,70,55.59513184674029,0.9982554060152206,123.0,2000,77118,Yes
lake,70,53.55934085218651,0.9976086433417555,131.0,3000,77118,Yes
lake,70,52.08483101474588,0.9970879485487392,162.0,4000,77118,Yes
lake,70,50.98413609041409,0.9967464378781494,151.0,5000,77118,Yes
lake,70,50.10161704861271,0.9964744818421594,142.0,6000,77118,Yes
lake,70,49.33826954737545,0.99627106260933,148.0,7000,77118,Yes
lake,70,48.65238422069601,0.9960887186576368,151.0,8000,77118,Yes
lake,70,48.05104141769131,0.9959641718486042,153.0,9000,77118,Yes
lake,70,47.661154890830844,0.9952106746121179,191.0,10000,77118,Yes
lake,70,47.35869253642137,0.9946600718274331,205.0,11000,77118,Yes
lake,70,47.09326056794771,0.9943166125610956,233.0,12000,77118,Yes
lake,70,46.8403754602617,0.9940622802930995,223.0,13000,77118,Yes
lake,70,46.59012356495114,0.9938615982276996,229.0,14000,77118,Yes
lake,70,46.35941122666128,0.9937119124762064,209.0,15000,77118,Yes
lake,80,61.27235611531688,0.9994051051519255,80.0,1000,97323,Yes
lake,80,58.150629816280926,0.9989241421808428,82.0,2000,97323,Yes
lake,80,56.28952704428719,0.9985547101304172,104.0,3000,97323,Yes
lake,80,54.945310558747956,0.9982741884876747,106.0,4000,97323,Yes
lake,80,53.86969175591558,0.9980523237137456,127.0,5000,97323,Yes
lake,80,52.99288600324104,0.9978896067653426,101.0,6000,97323,Yes
lake,80,52.28944602284586,0.9977701897031576,118.0,7000,97323,Yes
lake,80,51.66429104918686,0.9976728480424991,140.0,8000,97323,Yes
lake,80,51.128828201240225,0.9975995133263181,120.0,9000,97323,Yes
lake,80,50.64326583788396,0.9974906023666915,140.0,10000,97323,Yes
lake,80,50.299664816521044,0.9969523408956987,174.0,11000,97323,Yes
lake,80,49.98903633041404,0.9965861647274942,215.0,12000,97323,Yes
lake,80,49.71704027710554,0.9963388322014132,183.0,13000,97323,Yes
lake,80,49.445355063858955,0.9961527902036271,201.0,14000,97323,Yes
lake,80,49.18916251096292,0.9960171198376258,174.0,15000,97323,Yes
lake,90,64.91178637869805,0.9997204198402119,59.0,1000,151191,Yes
lake,90,61.95390738733277,0.999489980302302,7.0,2000,151191,Yes
lake,90,60.11355249232339,0.9993186638536007,-6.0,3000,151191,Yes
lake,90,58.821290612093556,0.9991949629074113,20.0,4000,151191,Yes
lake,90,57.84477762271543,0.9990947703967805,-18.0,5000,151191,Yes
lake,90,57.02164261688481,0.9990106447337356,-28.0,6000,151191,Yes
lake,90,56.345177207957555,0.9989495965786404,-18.0,7000,151191,Yes
lake,90,55.728269060316435,0.998901242535577,-13.0,8000,151191,Yes
lake,90,55.213505604068054,0.9988652611495197,-19.0,9000,151191,Yes
lake,90,54.720279741735965,0.9988348667445642,7.0,10000,151191,Yes
lake,90,54.28197311161262,0.9988111251101286,-5.0,11000,151191,Yes
lake,90,54.02181417163082,0.998652077921013,28.0,12000,151191,Yes
lake,90,53.819982046068304,0.9985221298036385,26.0,13000,151191,Yes
lake,90,53.6245899493164,0.9984260669126019,10.0,14000,151191,Yes
lake,90,53.445940700451835,0.9983599109419169,17.0,15000,151191,Yes
peppers,50,55.02974363537271,0.9981397429223603,78.0,1000,36081,Yes
peppers,50,51.66817989657767,0.9963200726832036,126.0,2000,36081,Yes
peppers,50,49.682375279271795,0.994791499030405,140.0,3000,36081,Yes
peppers,50,48.27746836512361,0.9936408889826568,171.0,4000,36081,Yes
peppers,50,47.136871064368705,0.9926906137420426,176.0,5000,36081,Yes
peppers,50,46.22164613892256,0.9920158367301911,192.0,6000,36081,Yes
peppers,50,45.52713306734016,0.991079583045502,227.0,7000,36081,Yes
peppers,50,45.03702637731331,0.9898077843033584,263.0,8000,36081,Yes
peppers,50,44.54122413054635,0.9889081255508988,268.0,9000,36081,Yes
peppers,50,44.13364029254406,0.9882800469452919,291.0,10000,36081,Yes
peppers,50,43.71911710370972,0.9877396640498427,285.0,11000,36081,Yes
peppers,50,43.20257032381069,0.9864187901536543,341.0,12000,36081,Yes
peppers,50,42.83709393339621,0.98567401794846,363.0,13000,36081,Yes
peppers,50,42.47482433926968,0.9850069921563555,387.0,14000,36081,Yes
peppers,50,41.858057731366465,0.983592380363292,438.0,15000,36081,Yes
