Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
lake,80,51.5986342924311,0.9973917132043261,-189.0,2000,138768,Yes
lake,80,51.57283000152074,0.9973633983748441,-260.0,3000,138768,Yes
lake,80,50.98765287810116,0.9969439657208862,380.0,4000,138768,Yes
lake,80,50.51230583628711,0.9966142586590796,1010.0,5000,138768,Yes
lake,80,50.49179950130241,0.9965833415609663,1009.0,6000,138768,Yes
lake,80,50.472156377990245,0.9965575223509396,1033.0,7000,138768,Yes
lake,80,50.09947892566242,0.9962684381341782,1370.0,8000,138768,Yes
lake,80,50.08228190370801,0.9962409203695665,1407.0,9000,138768,Yes
lake,80,50.064428605053884,0.9962121323429768,1429.0,10000,138768,Yes
lake,80,49.8466893253899,0.9960560006054664,1422.0,11000,138768,Yes
lake,80,49.829360428040914,0.9960363360939324,1385.0,12000,138768,Yes
lake,80,49.80858834839884,0.9959981145419017,1441.0,13000,138768,Yes
lake,80,49.78767251839678,0.9959594068721871,1518.0,14000,138768,Yes
lake,80,49.769344713742186,0.9959270758997706,1543.0,15000,138768,Yes
lake,90,50.78568007752463,0.9969705878651526,598.0,1000,79179,Yes
lake,90,50.220918643331146,0.996523714361886,1239.0,2000,79179,Yes
lake,90,49.77887423560257,0.9961377310690517,1384.0,3000,79179,Yes
lake,90,49.46107980753328,0.9958788396060865,1142.0,4000,79179,Yes
lake,90,49.44860766010752,0.995853993690536,1157.0,5000,79179,Yes
lake,90,49.42870408936006,0.9958215491696699,1207.0,6000,79179,Yes
lake,90,49.06059468313003,0.9954366396207999,1139.0,7000,79179,Yes
lake,90,48.749692621644265,0.9950999789180223,1338.0,8000,79179,Yes
lake,90,48.73485477820826,0.995072402020085,1337.0,9000,79179,Yes
lake,90,48.51751182748424,0.9948372715815581,2027.0,10000,79179,Yes
lake,90,48.50848439379565,0.9948232414070967,2066.0,11000,79179,Yes
lake,90,48.4957260644467,0.9947974063827639,2024.0,12000,79179,Yes
lake,90,48.48043664956073,0.9947695077995029,2055.0,13000,79179,Yes
lake,90,48.2447081459147,0.9944824541096792,2938.0,14000,79179,Yes
lake,90,48.23259885347289,0.994456755956322,3004.0,15000,79179,Yes
peppers,50,53.81844733896177,0.997995570704573,232.0,1000,243044,Yes
peppers,50,53.75659183372597,0.9979490174410884,277.0,2000,243044,Yes
peppers,50,53.704265115061276,0.9979072392058989,335.0,3000,243044,Yes
peppers,50,53.654215843075605,0.997869911342782,373.0,4000,243044,Yes
peppers,50,52.87295564656198,0.9974647493035775,720.0,5000,243044,Yes
peppers,50,52.82571990503908,0.9974224291905069,751.0,6000,243044,Yes
peppers,50,52.78745539812662,0.997387621701615,827.0,7000,243044,Yes
peppers,50,52.743099689137765,0.9973416879594235,899.0,8000,243044,Yes
peppers,50,52.26255277268339,0.9971101440451691,1949.0,9000,243044,Yes
peppers,50,52.232969555647735,0.9970788567146192,2032.0,10000,243044,Yes
peppers,50,52.19821545759399,0.9970440432466106,2107.0,11000,243044,Yes
peppers,50,52.162311841799216,0.9970053430290259,2208.0,12000,243044,Yes
peppers,50,52.13048760476806,0.9969707217418575,2291.0,13000,243044,Yes
peppers,50,52.091053088342676,0.9969247651089855,2437.0,14000,243044,Yes
peppers,50,51.83384410084362,0.9967592763559522,3170.0,15000,243044,Yes
peppers,60,53.4918682534149,0.9977977427649302,-38.0,1000,228609,Yes
peppers,60,53.44627870788357,0.9977616994746014,48.0,2000,228609,Yes
peppers,60,53.396092063303115,0.997726838892848,17.0,3000,228609,Yes
peppers,60,52.55306993389853,0.9972316319798596,144.0,4000,228609,Yes
peppers,60,52.5201728331421,0.9972012117442517,157.0,5000,228609,Yes
peppers,60,52.483549302530264,0.9971630181473622,238.0,6000,228609,Yes
peppers,60,51.89844797646153,0.9968201694501837,795.0,7000,228609,Yes
peppers,60,51.86512548323109,0.9967848817132126,800.0,8000,228609,Yes
peppers,60,51.83279489731747,0.9967501886816248,843.0,9000,228609,Yes
peppers,60,51.80490923362244,0.9967159907439275,968.0,10000,228609,Yes
peppers,60,51.47415905854199,0.9964639637200536,1638.0,11000,228609,Yes
peppers,60,51.445739553782474,0.9964283377874587,1693.0,12000,228609,Yes
peppers,60,51.41789325548962,0.9963943378160579,1749.0,13000,228609,Yes
peppers,60,51.394015767981514,0.996362867853966,1827.0,14000,228609,Yes
peppers,60,51.36939569448418,0.9963323245512262,1880.0,15000,228609,Yes
peppers,70,53.24741366538752,0.9976481266739772,665.0,1000,209056,Yes
peppers,70,52.335964691123884,0.9970847456022112,900.0,2000,209056,Yes
peppers,70,52.30345330305971,0.997052755162422,888.0,3000,209056,Yes
peppers,70,51.65999493169434,0.996635129030301,907.0,4000,209056,Yes
peppers,70,51.636014895432155,0.9966073800515031,870.0,5000,209056,Yes
peppers,70,51.60921313585543,0.996575149109961,942.0,6000,209056,Yes
peppers,70,51.18111442286753,0.9961979038406742,1239.0,7000,209056,Yes
peppers,70,51.16036395377864,0.9961707283416316,1249.0,8000,209056,Yes
peppers,70,51.135904634182445,0.9961398116546937,1307.0,9000,209056,Yes
peppers,70,51.112470946935076,0.9961070772867733,1363.0,10000,209056,Yes
peppers,70,51.087853617434824,0.9960673317537421,1475.0,11000,209056,Yes
peppers,70,50.760565282391454,0.9957979461092719,2005.0,12000,209056,Yes
peppers,70,50.73553452865401,0.9957646298237309,2062.0,13000,209056,Yes
peppers,70,50.713949286363956,0.9957322957022124,2091.0,14000,209056,Yes
peppers,70,50.68954333750276,0.9956971046226075,2117.0,15000,209056,Yes
peppers,80,52.09732538372238,0.996915967198079,-91.0,1000,178739,Yes
peppers,80,51.35492704281412,0.9963784115839704,304.0,2000,178739,Yes
peppers,80,51.327897294484075,0.9963445504582267,351.0,3000,178739,Yes
peppers,80,50.80848497135622,0.9958247116717641,977.0,4000,178739,Yes
peppers,80,50.7827501507622,0.9957878146282233,991.0,5000,178739,Yes
peppers,80,50.33860197527825,0.9953409805379063,1966.0,6000,178739,Yes
peppers,80,50.32004957744121,0.9953111862909486,1945.0,7000,178739,Yes
peppers,80,50.29933725311531,0.9952756742612398,2013.0,8000,178739,Yes
peppers,80,49.956047903080034,0.9949164742384671,2656.0,9000,178739,Yes
peppers,80,49.936269007179554,0.9948821070898695,2711.0,10000,178739,Yes
peppers,80,49.9163548482208,0.9948476091761616,2772.0,11000,178739,Yes
peppers,80,49.89392017200476,0.9948037739442788,2892.0,12000,178739,Yes
peppers,80,49.8762783572682,0.9947724648187732,2983.0,13000,178739,Yes
peppers,80,49.71081444743497,0.994625304817685,3066.0,14000,178739,Yes
peppers,80,49.69114613059489,0.9945872977970296,3134.0,15000,178739,Yes
peppers,90,50.49916720272299,0.9957816059005695,1204.0,1000,109969,Yes
peppers,90,49.93534015584403,0.9951645056586237,1930.0,2000,109969,Yes
peppers,90,49.47018121095604,0.9945804120285051,1881.0,3000,109969,Yes
